,country,handle,contribution,contest_count,rating,max_rating,friends_count,rank,duration,problem_count,avg_difficulty,avg_difficulty20,median,tag_hashing,tag_shortest paths,tag_implementation,tag_Other,tag_dsu,tag_trees,tag_brute force,tag_greedy,tag_probabilities,tag_strings,tag_binary search,tag_data structures,tag_divide and conquer,tag_two pointers,tag_sortings,tag_combinatorics,tag_string suffix structures,tag_ternary search,tag_geometry,tag_constructive algorithms,tag_math,tag_dp,tag_graphs,tag_number theory,tag_matrices,tag_graph matchings,tag_games,tag_dfs and similar,tag_bitmasks,difficulty_bucket0,difficulty_bucket1,difficulty_bucket2,difficulty_bucket3,difficulty_bucket4,difficulty_bucket5,difficulty_bucket6,difficulty_bucket7,difficulty_bucket8,difficulty_bucket9,difficulty_bucket10,difficulty_bucket11,difficulty_bucket12,organization_ABV-IIITM Gwalior,organization_Amrita Vishwa Vidyapeetham,"organization_Army Institute Of Technology (AIT), Pune","organization_BIRLA INSTITUTE OF TECHNOLOGY,  MESRA",organization_BIT Mesra,"organization_BIT Mesra, Ranchi","organization_BIT, Mesra",organization_BITS Pilani,organization_BITS Pilani Goa Campus,organization_BITS Pilani Hyderabad Campus,"organization_BITS Pilani, Pilani campus","organization_BITS, Pilani","organization_Birla Institute of Technology, Mesra","organization_College of Engineering, Guindy",organization_DA-IICT,organization_DAIICT,"organization_DAIICT, Ghandinagar Gujarat",organization_Delhi Technological University,organization_Dwarkadas J. Sanghvi College of Engineering,organization_HBTI Kanpur,organization_Heritage Institute Of Technology,organization_IEM Kolkata,"organization_IIEST, Shibpur",organization_IIIT - Delhi,organization_IIIT - HYDERABAD,organization_IIIT Allahabad,organization_IIIT Bangalore,organization_IIIT Delhi,organization_IIIT Hyderabad,organization_IIT BHU Varanasi,"organization_IIT BHU, Varanasi",organization_IIT Bombay,organization_IIT Delhi,organization_IIT Guwahati,organization_IIT Hyderabad,organization_IIT Indore,organization_IIT Jodhpur,organization_IIT Kanpur,organization_IIT Kharagpur,organization_IIT Mandi,organization_IIT Patna,organization_IIT Roorkee,organization_IIT(ISM) DHANBAD,organization_Indian Institute Of Technology Varanasi,organization_Indian Institute of Technology Bombay,organization_Indian Institute of Technology Delhi,organization_Indian Institute of Technology Kharagpur,organization_Indian Institute of Technology Madras,organization_Indian School of Mines,organization_Jadavpur University,organization_Jalpaiguri Government Engineering College,organization_Jamia Millia Islamia,"organization_Jaypee Institute of Information Technology,Noida",organization_Kamla Nehru Institute Of Technology,organization_LNMIIT,organization_Lovely Professional University,organization_MANIT Bhopal,"organization_MNNIT ,Allahabad","organization_MNNIT, Allahabad",organization_Madras institute of technology,organization_Malaviya National Institute of Technology(MNIT),organization_Microsoft,organization_Motilal Nehru National Institue of Technology,organization_NIT Calicut,organization_NIT Durgapur,organization_NIT Hamirpur,organization_NIT Jalandhar,organization_NIT Jamshedpur,organization_NIT Kurukshetra,organization_NIT Silchar,organization_NIT Trichy,organization_NIT Warangal,"organization_NITK , Surathkal",organization_National Institute of Technology Patna,"organization_Netaji Subhas Institute of Technology, Delhi",organization_Nirma University,organization_Pune Institute of Computer Technology,organization_SRM University,organization_SSN College Of Engineering,organization_SVNIT,organization_Thapar University,organization_University School of Information Technology,"organization_Vellore Institute of Technology,Vellore"
3990,India,ziyan7,0,4,1302,1380,3,pupil,1132,69,1208.695652173913,1623.0769230769229,1200,1,1,33,2,1,1,16,21,0,4,2,3,0,2,12,0,0,0,0,6,14,13,2,4,0,2,1,6,1,9,23,21,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6248,India,h1tman_abhi,0,3,1443,1475,0,specialist,84,6,1116.6666666666667,1300.0,1100,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,India,yaswanth,1,84,1640,1839,53,expert,2056,249,1364.2570281124495,1936.7346938775509,1300,1,0,144,0,7,5,56,55,2,10,17,14,2,13,28,12,1,2,6,32,60,34,9,13,0,0,4,15,7,31,41,68,40,34,14,11,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,India,gizmo17,0,10,1454,1530,3,specialist,2015,40,1332.5,1837.5,1300,1,0,24,0,0,0,6,10,0,5,4,1,1,2,4,0,0,0,0,0,8,7,1,1,0,0,0,1,1,2,13,8,9,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4916,India,CoderHitesh,0,5,1276,1407,6,pupil,1059,84,1080.952380952381,1462.5,1000,0,1,51,0,0,0,15,17,0,9,1,0,0,1,7,0,0,0,0,3,18,4,2,6,0,1,2,2,3,25,33,15,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,India,vishalananth,0,28,1491,1584,34,specialist,641,263,1343.3460076045626,1857.692307692308,1300,4,7,127,3,7,12,54,54,3,16,29,37,3,13,31,6,1,0,4,20,50,41,22,12,1,2,3,23,5,37,47,56,50,41,19,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3544,India,paresh.agrawal111,0,1,1446,1446,39,specialist,675,8,1062.5,1300.0,1000,0,0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4979,India,manishkc,0,66,1451,1584,37,specialist,881,258,1215.5038759689924,1625.4901960784314,1200,0,1,143,1,6,4,52,66,0,22,16,14,0,8,30,1,0,0,8,33,59,12,9,9,0,0,4,14,3,44,57,90,30,31,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,India,akarshg14,0,5,1313,1474,3,pupil,678,120,1085.8333333333333,1508.333333333333,1100,0,1,77,0,3,3,21,27,1,16,3,3,0,3,13,1,0,0,0,11,23,4,9,4,0,0,1,9,2,40,35,29,9,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,India,DhrvShrma,0,33,1197,1380,3,newbie,880,110,1062.7272727272727,1350.0,1100,0,1,67,0,0,1,15,28,0,14,3,2,0,0,17,1,0,0,4,13,25,1,0,7,0,1,3,0,1,30,45,27,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6331,India,princeshivam162,0,34,1190,1392,15,newbie,202,67,1102.9850746268658,1492.3076923076926,1100,0,0,30,0,1,0,7,21,0,7,2,1,0,2,5,0,0,0,2,7,22,3,3,3,0,0,0,2,1,21,17,18,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,India,starbhai,0,40,1492,1557,53,specialist,811,290,1194.4827586206898,1679.3103448275863,1100,0,1,152,2,4,6,58,54,1,31,19,20,1,8,27,3,0,0,9,35,90,22,10,17,0,0,5,12,5,68,80,62,38,27,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3122,India,fre.ak,0,1,1436,1436,4,specialist,658,4,1100.0,1300.0,1000,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4085,India,tushar7,0,17,1329,1472,8,pupil,420,41,1182.9268292682927,1612.5,1200,0,0,24,0,0,0,8,15,0,2,3,2,0,1,6,0,0,0,0,5,8,3,2,2,0,0,0,1,0,10,7,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,India,coquillage,1,23,1478,1615,13,specialist,273,282,1245.0354609929075,1691.071428571429,1200,0,1,150,2,8,10,45,69,2,26,26,37,0,16,44,5,0,1,2,25,62,35,18,13,0,1,1,19,4,55,59,59,60,34,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,India,chandanreddy,0,44,1272,1462,13,pupil,899,280,1112.5,1582.142857142857,1100,2,1,174,3,1,6,43,46,1,29,7,9,0,5,24,2,0,0,9,28,86,15,6,15,0,2,4,11,6,92,77,58,31,12,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2289,India,priyanshu2501,0,28,1764,1811,62,expert,1853,73,1321.917808219178,1821.4285714285716,1300,2,0,30,1,1,0,22,17,3,4,2,5,1,1,8,5,1,0,2,11,16,7,2,4,1,0,1,3,4,9,12,23,10,11,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4694,India,kartikkukreja,0,1,1739,1739,9,expert,2132,38,1473.6842105263156,1785.7142857142858,1500,1,1,17,0,1,1,13,15,0,4,1,1,0,1,6,2,0,0,0,6,6,7,2,0,0,0,0,4,1,1,3,6,14,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,India,Azmuth,0,7,1111,1412,3,newbie,42,19,1152.6315789473686,1600.0,1100,0,0,10,0,0,0,2,6,0,1,1,1,0,1,1,0,0,0,0,1,5,5,1,0,0,0,0,0,0,4,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6113,India,sailorG,-7,25,1626,1628,28,expert,285,185,1359.4594594594596,1816.2162162162165,1400,2,3,78,0,3,10,26,48,0,11,16,14,0,16,28,8,0,0,5,24,52,23,14,16,2,0,3,18,3,29,23,29,44,40,14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,India,kardeepak,0,19,1591,1659,23,specialist,987,541,1346.5804066543435,1829.6296296296296,1300,7,6,294,7,11,16,120,117,10,45,36,37,1,26,58,13,1,1,20,54,118,63,24,29,4,2,8,37,15,73,84,122,118,87,38,10,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,India,NishantAryaKumawat,24,96,1526,1759,123,specialist,457,798,1262.781954887218,1835.8490566037733,1200,9,7,421,8,26,35,151,154,3,61,46,71,3,30,77,13,5,1,10,64,179,96,46,71,2,2,6,70,21,166,179,172,118,87,38,19,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,India,aya_cool,9,34,1769,1854,86,expert,841,236,1582.627118644068,2278.723404255319,1600,5,2,83,5,5,23,54,51,2,13,33,48,3,11,30,11,0,1,4,28,56,49,18,20,0,0,7,28,9,23,29,36,22,36,32,26,15,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5535,India,cryptlord,0,13,1062,1407,0,newbie,273,36,1097.2222222222224,1485.7142857142858,1100,0,0,20,0,0,0,5,16,0,4,1,1,0,0,6,0,0,0,0,3,9,2,2,0,0,0,0,2,0,10,10,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675,India,akhil.jain077,0,9,1400,1558,7,specialist,885,27,1185.1851851851852,1540.0,1200,0,1,16,0,0,0,8,6,0,4,2,1,0,0,2,0,0,0,1,8,7,2,1,4,0,0,0,1,1,4,9,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5236,India,rahul_me,0,1,1409,1409,0,specialist,1329,1,1200.0,1200.0,1200,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391,India,hereisprabhat,0,13,603,1402,7,newbie,345,21,971.4285714285713,1225.0,1000,0,0,10,0,0,0,9,4,0,2,0,0,0,0,1,0,0,0,1,0,6,1,0,1,0,0,0,0,0,10,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893,India,galactus_1710,0,18,1273,1385,8,pupil,871,42,1126.1904761904761,1487.5,1100,0,0,28,0,0,3,12,5,0,2,1,2,0,0,3,0,0,0,1,4,5,3,2,3,0,0,1,2,1,12,11,11,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,India,Amore_coder,0,24,1267,1394,13,pupil,799,159,1393.0817610062893,1738.7096774193549,1400,2,5,64,2,4,6,46,34,1,13,21,11,1,16,18,8,0,0,6,21,32,33,16,9,2,2,2,27,5,14,19,30,44,43,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6425,India,adityan7,0,1,1371,1371,0,pupil,114,3,900.0,1200.0,800,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,India,anchalgupta,0,2,1418,1418,4,specialist,1758,11,1209.090909090909,1500.0,1200,0,0,7,0,1,0,3,1,0,3,0,1,0,0,0,0,0,0,1,0,5,1,1,0,0,0,0,1,0,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,India,sanchit3008,0,7,1359,1401,9,pupil,911,122,1092.622950819672,1491.666666666667,1100,0,1,74,1,0,1,25,21,1,12,4,2,0,3,13,1,0,0,2,12,35,17,3,10,0,1,1,1,1,39,41,25,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3071,India,Im_Amartya,0,6,1294,1396,3,pupil,401,38,1152.6315789473686,1542.857142857143,1200,0,0,23,0,0,0,7,10,0,3,2,0,0,1,0,1,0,0,3,6,15,1,0,0,0,0,0,0,0,11,7,8,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940,India,jay.pokarna10,0,5,1237,1383,1,pupil,773,28,1046.4285714285713,1300.0,1100,0,0,17,0,0,0,5,2,1,3,0,0,0,1,2,0,0,0,1,0,9,4,0,2,0,0,0,0,0,8,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,India,4ced_koding,0,36,1396,1396,31,pupil,299,181,1133.1491712707182,1472.2222222222224,1100,1,1,112,0,1,0,34,47,0,16,8,4,0,4,28,1,0,1,4,18,35,8,5,4,0,1,1,4,2,42,54,54,23,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3192,India,shiva_r31,0,39,2041,2041,192,candidate master,1702,641,1702.4960998439938,2378.125,1700,11,19,245,19,21,37,112,154,14,32,63,81,8,30,77,37,6,2,10,74,128,135,49,39,4,4,12,71,28,35,45,92,77,103,79,80,66,47,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2936,India,indra_123,0,6,1477,1531,19,specialist,793,33,1084.8484848484848,1600.0,1000,0,0,19,1,0,0,9,6,0,7,0,0,0,0,2,0,0,0,0,5,9,2,0,2,0,0,0,0,0,14,8,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,India,rahugur,0,6,1543,1623,1,specialist,1881,21,1190.4761904761906,1600.0,1100,0,0,15,0,0,0,6,2,0,1,1,0,0,1,3,1,0,1,0,1,3,1,0,0,0,0,0,0,0,2,9,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,India,rishabh_mathur999,0,5,1302,1382,6,pupil,826,61,1067.2131147540983,1316.6666666666667,1100,0,0,41,0,0,0,14,8,0,7,1,0,0,0,5,0,0,0,2,11,13,0,0,4,0,0,0,1,1,16,25,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,India,account_deleted,0,7,1269,1434,11,pupil,819,59,1076.2711864406779,1445.4545454545455,1100,0,0,35,0,0,0,6,10,0,5,1,1,0,0,3,1,0,0,0,7,22,2,1,3,0,0,0,1,1,16,23,15,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,India,nitin_iitr,0,3,1387,1416,2,pupil,335,5,1260.0,1400.0,1300,0,0,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
