country,handle,contribution,contest_count,organization,rating,max_rating,friends_count,rank,duration,problem_count,avg_difficulty,avg_difficulty20,median,tag_hashing,tag_shortest paths,tag_implementation,tag_Other,tag_dsu,tag_trees,tag_brute force,tag_greedy,tag_probabilities,tag_strings,tag_binary search,tag_data structures,tag_divide and conquer,tag_two pointers,tag_sortings,tag_combinatorics,tag_string suffix structures,tag_ternary search,tag_geometry,tag_constructive algorithms,tag_math,tag_dp,tag_graphs,tag_number theory,tag_matrices,tag_graph matchings,tag_games,tag_dfs and similar,tag_bitmasks,difficulty_bucket0,difficulty_bucket1,difficulty_bucket2,difficulty_bucket3,difficulty_bucket4,difficulty_bucket5,difficulty_bucket6,difficulty_bucket7,difficulty_bucket8,difficulty_bucket9,difficulty_bucket10,difficulty_bucket11,difficulty_bucket12
India,rishabh_4397,0,5,"BITS, Pilani",1327,1425,4,pupil,1004,130,1328.4615384615386,1750.0,1300,0,3,58,3,5,13,31,22,1,11,9,10,0,7,7,5,0,0,0,12,23,29,18,7,0,1,2,27,4,19,20,31,22,29,7,2,0,0,0,0,0,0
India,himanshubhardwaj169,-1,44,"BITS, Pilani",1318,1634,8,pupil,1799,232,1368.103448275862,1836.9565217391305,1400,3,3,117,5,4,15,43,64,1,17,15,25,3,15,35,4,0,1,4,26,42,36,21,8,0,1,0,31,3,24,39,50,54,37,19,5,3,1,0,0,0,0
India,dhruvesh,0,2,"BITS, Pilani",1316,1403,2,pupil,1457,1,900.0,900.0,900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
India,Game_Face,0,4,"BITS, Pilani",1315,1441,3,pupil,159,26,1111.5384615384614,1540.0,1100,0,0,18,0,0,0,3,9,0,0,1,0,0,0,5,0,0,0,0,4,3,4,0,0,0,0,0,0,0,9,6,4,5,2,0,0,0,0,0,0,0,0
India,GuruSHR,0,2,"BITS, Pilani",1310,1406,4,pupil,1797,29,1058.6206896551723,1480.0,1000,0,0,18,0,0,0,3,11,0,7,0,0,0,0,11,1,0,0,0,2,4,0,0,0,0,0,0,0,1,12,9,6,0,0,2,0,0,0,0,0,0,0
India,Pinkshirt,0,19,"BITS, Pilani",1303,1407,3,pupil,1757,45,1151.111111111111,1488.888888888889,1100,0,1,28,0,0,0,8,11,0,2,0,0,0,0,6,3,0,0,0,6,12,2,1,1,0,0,0,1,0,10,13,12,8,2,0,0,0,0,0,0,0,0
India,nalinpm,0,5,"BITS, Pilani",1291,1405,3,pupil,904,60,1031.6666666666667,1441.6666666666667,1000,0,1,39,0,0,0,11,9,0,11,0,0,0,0,3,0,0,0,0,9,16,2,0,3,0,1,0,0,0,26,22,5,3,2,2,0,0,0,0,0,0,0
India,WarpSpeed,0,6,"BITS, Pilani",1280,1404,5,pupil,1180,240,1055.8333333333333,1356.25,1000,0,2,158,1,1,0,34,38,1,22,3,3,0,1,24,8,0,0,2,15,61,5,1,9,0,1,2,1,3,78,90,56,9,5,2,0,0,0,0,0,0,0
India,shubhamgupta1404,0,6,"BITS, Pilani",1271,1581,4,pupil,1363,9,1188.888888888889,1600.0,1100,0,1,8,0,0,0,1,2,0,2,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,4,1,2,1,0,0,0,0,0,0,0,0
India,rishabhjoshi,0,15,"BITS, Pilani",1262,1567,40,pupil,1064,57,1261.4035087719299,1754.5454545454545,1200,0,0,35,1,0,0,10,8,0,3,2,2,0,0,5,1,0,0,1,4,14,5,1,2,0,0,1,0,0,8,17,11,6,11,3,0,0,1,0,0,0,0
India,CATIGERN,0,8,"BITS, Pilani",1255,1448,1,pupil,1279,31,1170.967741935484,1550.0,1200,0,0,26,0,0,0,6,5,0,1,0,1,0,0,3,0,0,0,0,6,8,2,1,0,0,0,1,1,1,7,6,8,7,3,0,0,0,0,0,0,0,0
India,critikal,0,8,"BITS, Pilani",1249,1446,5,pupil,1837,46,1017.3913043478261,1444.4444444444443,900,0,1,31,0,0,0,8,6,0,8,0,1,0,1,2,0,0,0,0,5,9,1,0,2,0,1,0,0,0,24,12,6,1,1,2,0,0,0,0,0,0,0
India,RohanDudeja,0,2,"BITS, Pilani",1247,1367,2,pupil,87,17,1070.5882352941176,1766.6666666666667,900,0,0,11,0,0,0,2,4,0,6,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,2,2,0,1,2,0,0,0,0,0,0,0
India,kunalkumar050894,-24,9,"BITS, Pilani",1230,1392,1,pupil,433,407,1314.7420147420148,1777.7777777777778,1300,2,7,233,4,6,9,75,100,3,33,26,20,0,12,69,9,0,1,7,47,92,48,14,21,1,1,5,23,7,61,72,86,92,65,18,8,4,0,1,0,0,0
India,badCoder7,0,16,"BITS, Pilani",1226,1441,5,pupil,1266,79,1087.3417721518988,1500.0,1100,0,1,47,0,0,0,13,20,0,9,2,1,0,1,10,1,0,0,0,6,20,3,0,4,0,1,1,1,1,26,23,23,2,1,3,0,1,0,0,0,0,0
India,ksdthegr8,0,16,"BITS, Pilani",1210,1428,6,pupil,2728,47,1146.8085106382978,1455.5555555555557,1200,0,1,36,0,0,0,7,7,1,3,1,2,0,0,8,0,0,1,0,6,8,7,0,2,0,1,0,0,0,8,15,17,4,3,0,0,0,0,0,0,0,0
India,aviral1117,0,6,"BITS, Pilani",1207,1444,4,pupil,326,22,1045.4545454545455,1425.0,1000,0,0,13,0,0,0,3,4,0,5,1,0,0,0,2,0,0,0,0,1,6,1,0,0,0,0,0,0,0,8,6,7,0,0,1,0,0,0,0,0,0,0
India,rdsm,0,3,"BITS, Pilani",1204,1375,4,pupil,1546,3,1133.3333333333333,1300.0,1200,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
India,jaspreet_10,0,4,"BITS, Pilani",1185,1434,12,newbie,1171,16,1068.75,1500.0,1100,0,0,10,0,0,0,2,1,0,0,2,0,0,1,1,1,0,0,1,0,2,3,0,1,0,0,1,0,0,4,7,2,2,1,0,0,0,0,0,0,0,0
India,yajatdawar,0,14,"BITS, Pilani",1181,1449,5,newbie,424,35,1085.7142857142858,1400.0,1100,0,0,23,0,0,1,6,11,0,8,2,0,0,0,5,0,0,0,0,5,6,4,1,1,0,0,0,1,0,10,9,12,4,0,0,0,0,0,0,0,0,0
India,b.isaacabhishekmj,0,7,"BITS, Pilani",1122,1392,14,newbie,1029,227,1074.0088105726873,1415.5555555555557,1100,0,2,150,1,3,2,38,42,1,24,5,3,0,6,22,6,0,0,5,21,64,15,6,11,0,2,1,12,4,66,89,46,21,3,2,0,0,0,0,0,0,0
India,bajwanischay,0,6,"BITS, Pilani",1082,1394,6,newbie,1026,23,1004.3478260869565,1300.0,1000,0,0,16,0,0,0,4,3,0,2,0,0,0,0,2,0,0,0,0,2,5,0,0,0,0,0,0,0,0,10,6,6,1,0,0,0,0,0,0,0,0,0
India,jj98,0,6,"BITS, Pilani",1025,1375,1,newbie,267,43,941.8604651162791,1312.5,900,0,1,30,0,0,0,7,8,0,11,0,0,0,0,3,0,0,0,0,1,8,0,0,1,0,1,0,0,0,29,10,2,0,0,2,0,0,0,0,0,0,0
India,VastoLorde95,36,60,IIIT Bangalore,2215,2228,643,master,1428,1040,1745.2884615384614,2490.3846153846152,1700,24,27,379,42,44,69,183,212,27,77,99,141,16,45,98,63,15,7,33,140,214,205,92,66,15,3,15,125,49,51,83,118,149,152,121,120,98,77,51,15,0,5
India,simrandokania,0,13,IIIT Bangalore,1814,1814,203,expert,1423,618,1244.4983818770227,1666.6666666666667,1200,5,4,402,9,4,3,144,131,4,50,22,19,1,14,62,13,0,2,14,59,132,32,12,21,1,2,4,17,12,88,165,154,129,53,19,5,3,1,1,0,0,0
India,shyamkb,0,33,IIIT Bangalore,1797,1931,106,expert,1264,606,1533.993399339934,2138.0165289256197,1500,8,15,259,10,9,28,111,130,8,45,45,54,6,25,59,32,3,4,22,78,130,101,42,37,3,3,9,55,21,49,68,95,99,120,69,67,21,12,3,3,0,0
India,varadadesikan1,0,52,IIIT Bangalore,1797,1797,53,expert,1201,425,1375.5294117647059,1841.1764705882354,1400,3,3,211,3,6,11,71,119,1,29,33,28,1,26,48,15,1,2,13,63,93,52,19,22,0,1,6,17,4,51,63,83,91,78,43,14,0,0,2,0,0,0
India,satu0king,0,11,IIIT Bangalore,1720,1771,22,expert,1386,120,1215.8333333333333,1633.3333333333333,1200,1,3,67,0,0,2,19,37,0,12,7,6,0,4,13,0,0,0,4,15,30,10,5,5,0,1,0,5,0,24,29,30,18,17,2,0,0,0,0,0,0,0
India,toxic_hack,0,17,IIIT Bangalore,1707,1707,33,expert,661,513,1561.7933723196882,2078.4313725490197,1600,6,15,206,8,17,22,108,137,9,32,47,48,4,26,59,26,3,2,17,72,123,98,43,40,3,2,7,49,17,31,49,70,87,115,91,46,13,7,3,1,0,0
India,mahi.mahidhar2,0,19,IIIT Bangalore,1686,1686,26,expert,883,465,1556.989247311828,2069.8924731182797,1600,9,16,176,7,20,33,76,113,6,28,47,65,6,29,50,19,4,2,13,47,99,84,42,35,6,1,10,56,12,27,36,68,85,109,74,43,17,4,2,0,0,0
India,skirmish,0,5,IIIT Bangalore,1682,1682,7,expert,443,37,1375.6756756756756,1885.7142857142858,1400,1,0,20,0,1,1,10,15,1,3,3,4,0,0,3,1,0,0,0,5,8,7,2,1,0,0,1,2,0,6,5,5,10,4,6,1,0,0,0,0,0,0
India,geek_geek,21,90,IIIT Bangalore,1644,1839,74,expert,1524,449,1319.599109131403,1784.2696629213483,1300,6,7,243,9,4,8,100,95,4,39,25,26,0,15,48,17,1,1,13,54,87,37,20,26,2,1,5,26,10,67,82,91,91,78,27,12,1,0,0,0,0,0
India,nimishagarg_ng,0,20,IIIT Bangalore,1636,1698,43,expert,659,414,1421.7391304347825,1864.6341463414635,1400,5,10,194,7,12,12,88,106,3,27,28,28,1,17,51,18,1,1,14,46,94,59,29,31,3,2,6,40,11,38,54,72,95,97,40,13,2,2,1,0,0,0
India,Mindjolt,13,27,IIIT Bangalore,1624,1649,40,expert,488,297,1251.5151515151515,1757.6271186440679,1200,3,2,157,4,5,11,57,68,0,23,16,11,0,9,30,3,0,0,6,37,71,33,17,13,1,1,4,22,5,58,75,55,47,40,16,3,2,1,0,0,0,0
India,Heisenberg4269,0,19,IIIT Bangalore,1611,1611,31,expert,659,478,1486.6108786610878,1917.8947368421052,1500,4,9,211,6,17,24,94,125,8,26,44,36,1,19,53,26,2,4,23,70,101,68,36,25,2,2,5,45,10,31,41,84,108,114,68,25,6,0,1,0,0,0
India,sonalgarg828,0,15,IIIT Bangalore,1557,1706,32,specialist,691,519,1614.450867052023,2208.73786407767,1600,9,16,189,6,22,40,88,137,5,30,49,67,7,27,60,20,2,3,11,77,120,107,53,38,5,2,6,66,20,27,40,66,99,102,81,49,32,17,6,0,0,0
India,keh_ke_lunga,0,2,IIIT Bangalore,1531,1531,10,specialist,445,4,1100.0,1300.0,1100,0,0,3,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
India,werewolf97,0,19,IIIT Bangalore,1478,1479,16,specialist,454,216,1387.962962962963,1739.5348837209303,1400,2,3,102,2,5,8,39,51,1,9,17,15,0,11,32,8,0,0,9,27,45,20,14,14,2,1,4,17,4,24,22,30,68,58,13,1,0,0,0,0,0,0
India,welovehash_tables,0,1,IIIT Bangalore,1464,1464,1,specialist,140,2,1100.0,1200.0,1000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
India,bis007,0,1,IIIT Bangalore,1463,1463,13,specialist,555,30,1276.6666666666667,1633.3333333333333,1300,1,1,19,0,0,0,5,12,0,4,1,1,0,1,6,0,0,0,2,4,3,4,0,1,0,1,0,0,0,5,5,6,9,5,0,0,0,0,0,0,0,0
India,whysoseriousnaaa,0,12,IIIT Bangalore,1444,1444,11,specialist,380,43,1230.2325581395348,1637.5,1300,0,0,23,0,0,0,7,12,0,6,1,2,0,0,3,0,0,0,0,6,13,3,0,0,0,0,0,0,1,8,9,14,6,5,1,0,0,0,0,0,0,0
India,pratik_shastri,0,1,IIIT Bangalore,1433,1433,5,specialist,1165,10,1000.0,1200.0,1000,0,0,7,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0
India,kashyap_archit,6,6,IIIT Bangalore,1431,1449,16,specialist,397,448,1389.2857142857142,1813.4831460674156,1400,6,8,235,3,7,4,105,107,3,37,34,24,0,21,52,17,1,1,17,45,98,64,26,25,3,1,4,32,11,37,71,82,115,96,33,11,2,0,1,0,0,0
India,shivama7,0,1,IIIT Bangalore,1423,1423,1,specialist,839,23,1382.608695652174,1875.0,1300,1,0,11,0,0,1,3,8,0,0,2,2,0,1,6,2,0,0,0,3,3,2,1,1,0,1,0,2,0,1,2,9,7,1,2,0,1,0,0,0,0,0
India,abhinav.chawla,0,15,IIIT Bangalore,1420,1452,9,specialist,1390,109,1362.3853211009175,1738.095238095238,1400,3,2,63,0,1,2,22,35,0,6,9,6,0,6,22,3,0,0,2,18,21,10,6,4,1,1,3,7,3,5,19,29,31,19,5,0,1,0,0,0,0,0
India,deep-guy,0,1,IIIT Bangalore,1417,1417,4,specialist,323,12,1075.0,1250.0,1000,0,0,6,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0
India,Manonmaie,0,1,IIIT Bangalore,1412,1412,5,specialist,439,18,1144.4444444444443,1533.3333333333333,1100,0,1,12,0,0,0,4,3,0,1,2,0,0,0,2,1,0,0,0,3,5,0,0,1,0,1,0,0,1,3,7,6,0,2,0,0,0,0,0,0,0,0
India,nishant.neo,0,1,IIIT Bangalore,1402,1402,1,specialist,1885,23,1165.2173913043478,1550.0,1200,0,0,15,0,0,0,6,5,0,1,1,1,0,1,3,0,0,0,1,1,5,6,1,0,0,0,0,1,0,4,7,8,2,1,1,0,0,0,0,0,0,0
India,shuvambosana0705,0,2,IIIT Bangalore,1401,1411,0,specialist,1889,29,1400.0,1800.0,1300,0,0,11,0,1,1,10,6,0,2,1,3,0,0,0,2,0,0,0,5,8,6,2,3,0,0,1,2,1,3,3,9,2,8,4,0,0,0,0,0,0,0
India,H_a_c_k,0,1,IIIT Bangalore,1397,1397,0,pupil,78,5,860.0,1100.0,900,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
India,Ashlin,0,12,IIIT Bangalore,1391,1427,16,pupil,471,464,1300.2155172413793,1758.695652173913,1300,2,4,245,1,5,10,105,106,0,35,40,37,2,25,53,16,0,1,12,54,114,53,21,26,1,1,7,22,9,75,85,92,102,77,26,5,0,1,1,0,0,0
India,aditya305,0,1,IIIT Bangalore,1382,1382,1,pupil,89,17,964.7058823529412,1333.3333333333333,900,0,1,11,0,0,0,3,4,0,5,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,1,0,0,0,10,6,0,0,0,1,0,0,0,0,0,0,0
India,adishegde,0,14,IIIT Bangalore,1377,1503,20,pupil,833,155,1320.6451612903227,1783.8709677419354,1300,2,2,86,1,2,7,30,46,2,15,7,7,1,4,24,5,0,1,4,21,25,22,9,5,0,3,0,13,4,15,32,44,34,18,8,1,1,2,0,0,0,0
India,nithinr07,0,1,IIIT Bangalore,1377,1377,6,pupil,337,1,1200.0,1200.0,1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
India,indian_ocean7,0,1,IIIT Bangalore,1372,1372,3,pupil,397,57,1014.0350877192982,1236.3636363636363,1000,0,1,38,0,0,0,14,15,0,7,1,0,0,0,8,0,0,0,1,5,9,0,0,3,0,1,0,0,0,20,27,10,0,0,0,0,0,0,0,0,0,0
India,gayabprani,0,1,IIIT Bangalore,1369,1369,0,pupil,76,2,1000.0,1100.0,900,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
India,aditya_thiru1,0,2,IIIT Bangalore,1363,1430,1,pupil,1165,18,1044.4444444444443,1500.0,1000,0,0,8,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,7,7,2,1,0,1,0,0,0,0,0,0,0
India,gourav_j,0,26,IIIT Bangalore,1356,1472,10,pupil,1031,123,1224.3902439024391,1645.8333333333333,1200,2,2,62,1,2,3,21,29,0,14,4,2,0,2,19,4,0,0,2,21,30,9,4,12,1,1,2,8,1,27,27,22,27,17,3,0,0,0,0,0,0,0
India,pranavkedia11,0,3,IIIT Bangalore,1345,1433,2,pupil,1445,8,1025.0,1300.0,1000,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0
India,1e13,0,2,IIIT Bangalore,1339,1375,7,pupil,678,93,1423.6559139784947,2050.0,1400,2,2,50,2,0,3,17,24,1,3,7,6,0,4,8,2,0,1,3,17,18,14,5,7,1,1,1,6,4,8,11,25,25,13,3,1,2,2,2,1,0,0
India,daantegoty,0,2,IIIT Bangalore,1334,1391,3,pupil,360,6,966.6666666666666,1200.0,900,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0
India,thirsty_crow,0,3,IIIT Bangalore,1333,1448,7,pupil,339,56,1076.7857142857142,1418.1818181818182,1000,1,0,32,0,0,0,9,20,0,6,0,0,0,0,9,1,0,0,0,4,16,0,1,5,0,0,1,1,1,14,25,10,6,1,0,0,0,0,0,0,0,0
India,hp.Code_Forces,0,3,IIIT Bangalore,1311,1446,0,pupil,788,3,833.3333333333334,1000.0,800,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
India,falcon2212,0,10,IIIT Bangalore,1309,1414,5,pupil,353,150,1132.6666666666667,1510.0,1100,1,0,82,0,2,3,33,37,0,8,6,0,0,1,13,2,0,0,5,12,42,7,5,13,0,0,1,5,2,32,62,34,9,10,2,1,0,0,0,0,0,0
India,prateksha_u,0,2,IIIT Bangalore,1300,1423,12,pupil,332,31,1070.967741935484,1283.3333333333333,1100,1,0,17,0,0,0,6,11,0,3,1,0,0,0,3,1,0,0,0,3,9,0,1,1,0,0,1,1,1,4,19,6,2,0,0,0,0,0,0,0,0,0
India,ravikiran2402,0,3,IIIT Bangalore,1295,1414,2,pupil,324,48,975.0,1188.888888888889,1000,0,0,31,0,0,0,11,10,0,6,0,0,0,0,5,0,0,0,1,1,13,0,0,2,0,0,0,0,0,21,21,6,0,0,0,0,0,0,0,0,0,0
India,brahmakulkarni,0,2,IIIT Bangalore,1281,1377,10,pupil,338,51,1009.8039215686274,1220.0,1000,0,1,29,0,0,0,9,14,0,7,2,0,0,1,5,1,0,0,0,4,12,0,1,3,0,1,1,1,1,15,28,7,1,0,0,0,0,0,0,0,0,0
India,ssm98,0,2,IIIT Bangalore,1277,1394,7,pupil,339,100,1059.0,1290.0,1100,1,1,65,0,0,0,27,22,0,8,3,0,0,0,9,2,0,0,0,10,24,2,1,3,0,1,1,2,3,24,49,24,2,1,0,0,0,0,0,0,0,0
India,OneZero,0,9,IIIT Bangalore,1275,1409,3,pupil,1794,28,1103.5714285714287,1440.0,1100,0,0,25,0,0,0,4,8,0,0,0,0,0,1,3,0,0,0,0,4,4,0,1,0,0,0,0,0,1,7,9,10,1,0,1,0,0,0,0,0,0,0
India,kulkarni.rachit,0,5,IIIT Bangalore,1274,1417,2,pupil,441,202,1223.7623762376238,1777.5,1200,4,2,109,4,2,2,43,41,0,82,25,15,2,20,19,1,3,0,0,16,24,29,2,13,0,2,3,6,3,49,51,42,24,15,14,4,3,0,0,0,0,0
India,_-_-_-,0,4,IIIT Bangalore,1268,1432,4,pupil,442,63,1087.3015873015872,1350.0,1100,0,1,48,0,0,0,16,8,0,5,5,1,0,1,4,1,0,0,1,5,13,1,0,2,0,1,0,1,1,19,20,19,5,0,0,0,0,0,0,0,0,0
India,TheKeyserSoze,0,3,IIIT Bangalore,1234,1384,4,pupil,99,15,1126.6666666666667,1366.6666666666667,1200,0,1,8,0,0,0,1,5,0,1,2,0,0,0,3,1,0,0,2,3,6,1,0,1,0,1,0,0,1,4,3,6,2,0,0,0,0,0,0,0,0,0
India,tiwari.mk2011,0,6,IIIT Bangalore,1229,1436,1,pupil,1188,18,1044.4444444444443,1333.3333333333333,1100,0,0,10,0,0,0,3,7,0,1,3,1,0,1,4,0,0,0,0,0,5,1,0,0,0,0,0,0,0,7,3,7,1,0,0,0,0,0,0,0,0,0
India,blank000,0,4,IIIT Bangalore,1218,1418,0,pupil,372,4,1050.0,1400.0,900,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
India,blastoidamazing,0,3,IIIT Bangalore,1186,1372,1,newbie,851,5,1000.0,1300.0,1100,0,0,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0
India,shub9dec,0,6,IIIT Bangalore,1183,1427,14,newbie,829,143,1295.8041958041958,1653.5714285714287,1300,1,2,75,0,3,1,28,46,1,7,7,8,0,6,17,5,0,1,6,18,29,12,4,4,0,1,2,4,2,17,22,39,40,24,1,0,0,0,0,0,0,0
India,wompowe_redefined,-5,13,IIIT Bangalore,1176,1439,10,newbie,1138,163,1031.9018404907974,1365.625,1000,0,1,113,1,0,0,22,26,0,22,3,0,0,0,19,2,0,0,3,19,37,3,0,5,0,1,3,0,2,62,55,34,7,3,2,0,0,0,0,0,0,0
India,pvk16,0,4,IIIT Bangalore,1174,1391,1,newbie,700,14,1000.0,1550.0,900,0,0,7,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,1,6,0,1,1,0,0,0,0,0,8,3,2,0,0,1,0,0,0,0,0,0,0
India,ronak66,0,8,IIIT Bangalore,1163,1410,12,newbie,313,88,1069.3181818181818,1541.1764705882354,1000,1,1,54,1,0,0,15,21,0,8,1,1,0,0,10,1,0,0,1,7,31,1,0,4,0,1,1,0,0,34,24,14,10,5,1,0,0,0,0,0,0,0
India,crunchbang_,0,4,IIIT Bangalore,1147,1395,3,newbie,733,29,1082.7586206896551,1620.0,1100,0,0,22,0,0,0,3,9,0,9,3,0,0,1,4,1,0,0,0,2,6,1,0,2,0,0,0,0,1,13,5,7,0,2,2,0,0,0,0,0,0,0
India,Byte-Rider,0,19,IIIT Bangalore,1138,1417,5,newbie,339,210,1087.142857142857,1414.2857142857142,1100,1,1,139,0,2,1,40,45,0,23,6,2,0,5,20,2,0,1,5,17,47,7,8,6,0,1,2,7,2,57,75,52,21,3,2,0,0,0,0,0,0,0
India,abhinav1592,0,26,IIIT Bangalore,1035,1415,3,newbie,2351,30,1063.3333333333333,1300.0,1100,1,1,21,0,0,0,6,2,0,4,2,1,0,0,5,1,0,0,0,4,4,0,1,2,0,1,0,1,2,8,12,9,1,0,0,0,0,0,0,0,0,0
India,Jeel_Vaishnav,9,71,Nirma University,2202,2204,452,master,612,570,1523.157894736842,2249.122807017544,1500,6,14,228,9,14,38,111,140,6,44,51,66,6,24,54,21,0,0,14,78,127,91,49,31,2,0,9,46,22,72,80,89,65,79,59,63,25,28,7,2,0,1
India,spar5h,7,46,Nirma University,1942,1951,121,candidate master,628,401,1533.1670822942644,2120.0,1600,6,16,161,7,10,31,71,95,5,32,34,49,5,18,37,13,2,2,10,39,93,81,45,17,1,1,3,43,14,36,48,65,50,66,63,47,17,7,2,0,0,0
India,sanketmakani,1,65,Nirma University,1923,1943,155,candidate master,808,417,1296.642685851319,1843.3734939759036,1300,1,3,204,9,6,20,84,92,1,33,22,26,3,13,42,11,0,0,12,51,95,39,22,25,0,0,7,24,11,67,97,94,58,51,27,18,4,1,0,0,0,0
India,Harshad,1,103,Nirma University,1708,1884,76,expert,638,1103,1336.8993653671805,1835.4545454545455,1300,5,10,550,12,17,33,199,274,7,70,79,84,4,49,126,26,1,2,28,133,272,130,52,54,3,2,14,63,19,151,200,242,196,183,88,28,11,4,0,0,0,0
India,silversnitch,5,19,Nirma University,1660,1684,40,expert,192,152,1093.421052631579,1433.3333333333333,1100,0,0,90,0,0,0,22,36,2,19,6,2,0,2,22,2,0,0,5,17,38,8,2,6,0,0,1,3,2,43,44,46,13,5,1,0,0,0,0,0,0,0
India,Psp_98,2,57,Nirma University,1657,1688,85,expert,723,326,1230.3680981595091,1710.7692307692307,1200,1,2,177,4,3,6,62,81,0,36,16,15,0,10,28,2,0,0,8,43,81,27,10,17,0,0,6,9,5,65,80,78,44,40,13,3,2,1,0,0,0,0
India,Jaimin_Patel,0,8,Nirma University,1651,1651,33,expert,466,381,1152.2309711286089,1546.0526315789473,1100,3,3,217,1,2,6,61,98,3,29,16,13,0,9,53,7,0,0,8,39,97,21,10,19,1,2,5,13,7,90,105,104,51,25,4,2,0,0,0,0,0,0
India,poojan07,0,18,Nirma University,1647,1647,46,expert,829,221,1305.4298642533936,1715.909090909091,1300,1,5,111,3,3,3,39,55,0,19,24,13,1,14,30,1,0,0,2,35,52,24,15,11,0,1,1,15,4,20,47,66,40,37,8,3,0,0,0,0,0,0
India,kal_kisne_dekha,-2,24,Nirma University,1645,1669,23,expert,293,76,1205.2631578947369,1693.3333333333333,1200,0,1,47,0,1,3,18,15,0,9,4,4,0,2,12,0,0,0,0,6,11,4,3,3,0,0,1,5,2,20,10,24,10,8,3,1,0,0,0,0,0,0
India,Yash_23,0,23,Nirma University,1627,1764,68,expert,626,145,1299.3103448275863,1882.7586206896551,1200,0,3,75,2,0,4,27,33,1,15,11,10,1,5,18,2,0,0,4,20,30,13,6,3,0,0,1,5,3,25,38,29,13,22,7,8,2,1,0,0,0,0
India,jaydutt_patel,0,15,Nirma University,1619,1667,36,expert,443,295,1222.3728813559321,1723.7288135593221,1200,2,3,171,7,2,7,55,63,1,30,10,16,1,4,29,4,0,0,3,26,61,21,16,7,1,1,5,11,3,64,73,62,47,29,12,3,5,0,0,0,0,0
India,Nirav_96,0,38,Nirma University,1607,1607,57,expert,646,285,1116.842105263158,1584.2105263157894,1100,2,1,177,2,2,4,61,64,1,27,11,8,0,10,22,2,0,0,5,25,57,25,6,10,0,2,4,7,4,97,75,56,30,17,7,2,0,1,0,0,0,0
India,yash.jain,-8,48,Nirma University,1592,1619,26,specialist,638,232,1222.4137931034484,1730.4347826086957,1200,1,4,117,0,2,3,38,67,0,21,16,7,0,9,29,1,1,0,2,22,59,21,15,11,0,0,2,14,2,51,51,61,26,30,8,2,2,0,1,0,0,0
India,jay_joshi,0,11,Nirma University,1554,1554,10,specialist,511,105,1150.4761904761904,1633.3333333333333,1100,0,2,64,0,0,1,15,28,0,9,6,5,0,4,13,0,0,0,2,12,22,10,5,3,0,0,1,4,2,29,25,25,11,13,2,0,0,0,0,0,0,0
