country,handle,contribution,contest_count,organization,problem_count,avg_difficulty,avg_difficulty20,median,dp,hashing,Other,combinatorics,ternary search,probabilities,bitmasks,binary search,graph matchings,geometry,dfs and similar,games,brute force,shortest paths,divide and conquer,strings,math,graphs,string suffix structures,data structures,implementation,trees,sortings,two pointers,matrices,dsu,constructive algorithms,greedy,number theory,difficulty_bucket0,difficulty_bucket1,difficulty_bucket2,difficulty_bucket3,difficulty_bucket4,difficulty_bucket5,difficulty_bucket6,difficulty_bucket7,difficulty_bucket8,difficulty_bucket9,difficulty_bucket10,difficulty_bucket11,difficulty_bucket12
India,manas.daruka,0,3,IIT Guwahati,15,1073.3333333333333,1400.0,1100,2,0,0,0,0,0,0,0,1,0,2,0,4,0,0,1,3,1,0,0,5,1,1,1,0,1,0,5,2,4,6,4,0,1,0,0,0,0,0,0,0,0
India,rohkmr,0,1,IIT Guwahati,1,700.0,700.0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
India,Siddharth.Sharma,0,2,IIT Guwahati,66,995.4545454545455,1292.3076923076924,1000,1,0,0,0,0,0,0,0,1,2,0,0,10,1,0,12,13,0,0,1,45,0,2,0,0,0,2,10,3,32,24,8,0,0,2,0,0,0,0,0,0,0
India,vinitiitg,0,1,IIT Guwahati,1,700.0,700.0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
India,sparsh2706,0,2,IIT Guwahati,12,975.0,1200.0,1000,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1,0,0,0,8,0,1,0,0,0,2,2,1,5,6,1,0,0,0,0,0,0,0,0,0,0
India,motibaadror,0,1,IIT Guwahati,17,1058.8235294117646,1533.3333333333333,1000,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,3,1,1,0,1,13,0,2,1,0,1,1,4,0,8,2,3,3,1,0,0,0,0,0,0,0,0
India,bhuvan1515,0,10,IIT Guwahati,35,1182.857142857143,1642.857142857143,1200,6,0,0,0,0,0,0,1,0,0,1,1,2,1,0,3,12,1,0,3,14,1,2,2,0,1,4,17,1,10,5,13,1,5,1,0,0,0,0,0,0,0
India,tushar05,0,11,IIT Guwahati,191,1130.890052356021,1568.421052631579,1100,7,1,2,3,0,2,0,3,0,5,2,3,29,0,0,18,57,3,0,3,108,1,19,2,0,1,26,38,9,59,44,47,25,13,2,1,0,0,0,0,0,0
India,Reverb,0,13,IIT Guwahati,152,1368.421052631579,1916.6666666666667,1300,26,0,0,3,1,0,4,11,0,3,12,3,25,5,1,6,38,16,0,14,63,6,17,6,0,2,18,45,3,20,28,33,21,23,17,7,3,0,0,0,0,0
India,gomchikbhoka,0,3,IIT Guwahati,4,1200.0,1300.0,1100,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0
India,p.abhinav,0,2,IIT Guwahati,17,1176.4705882352941,1566.6666666666667,1100,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,5,0,0,0,8,0,0,0,0,0,4,5,1,2,7,3,4,1,0,0,0,0,0,0,0,0
India,anpx,0,6,IIT Guwahati,44,1252.2727272727273,1737.5,1200,6,0,0,0,0,0,1,4,0,2,1,1,7,0,0,3,18,1,0,1,20,0,4,0,0,0,5,13,2,8,9,15,2,7,3,0,0,0,0,0,0,0
India,nileshmittal16,0,17,IIT Guwahati,34,1082.3529411764705,1483.3333333333333,1100,2,0,0,0,0,0,0,2,0,1,0,0,4,0,0,2,11,0,0,0,22,0,1,0,0,0,2,6,0,12,7,10,3,2,0,0,0,0,0,0,0,0
India,hiten,0,8,IIT Guwahati,18,1072.2222222222222,1400.0,1000,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,2,4,0,0,0,13,0,0,1,0,0,0,1,1,5,7,5,0,1,0,0,0,0,0,0,0,0
India,itsbnc,0,2,IIT Guwahati,1,1300.0,1300.0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
India,Abhishek18,0,12,IIT Guwahati,37,1013.5135135135135,1385.7142857142858,1000,3,0,0,0,0,0,0,0,1,2,1,1,4,1,0,7,16,2,0,0,21,0,2,0,0,0,3,6,2,18,10,6,1,2,0,0,0,0,0,0,0,0
India,shobhit6993,0,20,IIT Guwahati,48,1339.5833333333333,1822.2222222222222,1300,5,0,0,2,0,1,3,3,0,1,1,0,11,0,0,2,13,1,0,4,28,1,5,0,0,1,4,15,3,2,16,11,4,10,3,1,1,0,0,0,0,0
India,saiskk,0,2,IIT Guwahati,3,966.6666666666666,1100.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
India,vaibhav0309,0,2,IIT Guwahati,33,1096.969696969697,1350.0,1100,2,0,0,1,0,0,1,3,1,1,0,0,6,1,0,6,6,0,0,0,21,0,5,0,0,0,3,10,3,9,10,11,3,0,0,0,0,0,0,0,0,0
India,Kartik_715,0,2,IIT Guwahati,26,1196.1538461538462,1540.0,1300,1,0,0,2,0,0,1,2,1,1,0,1,6,1,0,3,7,0,0,0,17,0,5,0,0,0,3,6,1,5,5,10,4,1,1,0,0,0,0,0,0,0
India,r.nitya,0,11,IIT Guwahati,42,1283.3333333333333,1737.5,1200,6,0,0,2,0,0,1,1,0,2,2,0,7,0,0,4,10,1,0,0,24,1,2,1,0,0,2,7,0,4,15,5,9,6,2,1,0,0,0,0,0,0
India,texas541998,0,4,IIT Guwahati,32,1215.625,1683.3333333333333,1200,5,0,0,0,0,0,1,2,0,1,0,0,8,1,0,4,5,0,0,1,21,0,3,0,0,0,0,10,0,7,5,12,3,3,2,0,0,0,0,0,0,0
India,ankitchahar,0,2,IIT Guwahati,3,866.6666666666666,1000.0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
India,apats24,0,3,IIT Guwahati,10,980.0,1250.0,800,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,5,2,3,0,0,0,0,0,0,0,0,0,0
India,varun.tinkle,0,19,IIT Guwahati,58,1350.0,1890.909090909091,1300,3,0,0,4,0,0,1,4,0,0,3,0,9,1,0,4,17,3,1,2,43,1,7,2,0,0,6,18,2,9,8,15,8,11,3,2,2,0,0,0,0,0
India,mukul17star,0,24,IIT Guwahati,85,1221.1764705882354,1694.1176470588234,1200,6,0,0,2,0,0,1,3,0,3,1,2,20,0,1,6,20,2,0,5,46,1,9,2,1,1,14,21,2,16,21,26,9,9,1,2,1,0,0,0,0,0
India,ut99,0,2,IIT Guwahati,5,1060.0,1200.0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0
India,nk7,0,18,IIT Guwahati,38,1100.0,1414.2857142857142,1100,2,0,0,0,0,0,0,1,0,0,1,1,6,0,0,4,8,1,0,1,22,0,5,0,0,0,4,13,1,12,8,13,4,1,0,0,0,0,0,0,0,0
India,srmitharwal,0,10,IIT Guwahati,24,1241.6666666666667,1750.0,1200,2,0,1,3,0,1,0,0,0,0,5,0,3,1,0,0,3,5,0,0,12,2,1,0,0,0,4,4,0,4,7,5,3,4,1,0,0,0,0,0,0,0
India,SuperBrain96,0,10,IIT Guwahati,67,1001.4925373134329,1330.7692307692307,1000,3,0,0,0,0,0,0,0,1,0,1,1,11,1,0,11,15,1,0,1,42,0,5,0,0,0,6,12,2,30,25,8,2,0,2,0,0,0,0,0,0,0
India,aryan2305,0,14,IIT Guwahati,58,1134.4827586206898,1509.090909090909,1200,6,0,0,0,0,0,1,4,0,2,2,1,11,0,0,6,19,2,0,0,29,0,6,1,0,0,6,14,3,14,14,21,5,3,1,0,0,0,0,0,0,0
India,Im_Amartya,0,6,IIT Guwahati,38,1152.6315789473683,1542.857142857143,1200,1,0,0,1,0,0,0,2,0,3,0,0,7,0,0,3,15,0,0,0,23,0,0,1,0,0,6,10,0,11,7,8,9,3,0,0,0,0,0,0,0,0
India,nikhil_cf,0,7,IIT Guwahati,38,1026.3157894736842,1414.2857142857142,1000,1,0,0,0,0,0,0,0,0,2,1,0,5,0,0,5,9,0,0,0,21,1,9,0,0,0,0,9,0,16,11,8,1,2,0,0,0,0,0,0,0,0
India,nj27dt,0,4,IIT Guwahati,79,1234.1772151898733,1540.0,1200,19,0,0,1,0,1,0,4,1,0,6,2,13,1,0,3,15,4,0,4,38,2,8,3,0,0,6,34,6,8,19,31,17,3,1,0,0,0,0,0,0,0
India,prathams,-2,35,IIT Guwahati,93,1309.6774193548388,1888.888888888889,1200,10,3,0,2,0,0,4,5,2,3,3,3,23,4,0,11,21,1,0,7,58,0,14,3,0,0,10,19,2,11,26,22,12,11,6,3,0,1,1,0,0,0
India,indweller,0,15,IIT Guwahati,84,1284.5238095238096,1818.75,1300,14,0,1,3,0,1,1,4,1,0,3,1,14,0,0,3,18,4,0,4,45,2,11,2,0,1,11,30,1,16,13,23,12,12,6,0,1,1,0,0,0,0
India,Shashwatj,0,15,IIT Guwahati,73,1127.3972602739725,1500.0,1100,2,0,0,1,0,0,0,3,0,4,1,3,14,0,0,9,16,0,0,2,46,1,4,0,0,0,5,19,3,21,20,20,7,5,0,0,0,0,0,0,0,0
India,chandan10.ckt,0,4,IIT Guwahati,13,1115.3846153846155,1750.0,1100,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,2,8,0,1,0,0,1,2,6,0,6,1,4,0,1,1,0,0,0,0,0,0,0
India,hareeshreddi,0,9,IIT Guwahati,20,1135.0,1625.0,1100,1,0,1,0,0,0,0,2,0,1,1,0,3,0,0,1,5,1,0,2,11,0,3,1,0,1,3,5,2,5,5,6,3,0,0,1,0,0,0,0,0,0
India,mohiitb,0,11,IIT Guwahati,13,1130.7692307692307,1400.0,1100,2,0,0,2,0,1,1,0,0,0,0,0,4,0,0,0,6,0,0,0,9,0,0,0,0,0,1,3,0,1,6,5,1,0,0,0,0,0,0,0,0,0
India,shubham.vyas,0,3,IIT Guwahati,9,1077.7777777777778,1300.0,1000,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,0,1,5,3,0,0,0,0,0,0,0,0,0,0
India,smatrix_017,0,12,IIT Guwahati,62,1014.516129032258,1308.3333333333333,1000,2,0,0,1,0,0,0,0,0,2,0,0,10,0,0,2,19,0,0,0,43,0,8,0,0,0,4,9,3,20,30,8,3,1,0,0,0,0,0,0,0,0
India,satejbagal25,0,6,IIT Guwahati,34,1050.0,1466.6666666666667,1000,0,0,0,0,0,0,0,2,0,1,1,1,6,1,0,5,11,1,0,0,19,0,1,1,0,0,1,6,5,12,12,5,3,2,0,0,0,0,0,0,0,0
India,hemant_iitg,0,6,IIT Guwahati,11,954.5454545454545,1200.0,900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,0,2,0,0,0,1,2,0,7,3,1,0,0,0,0,0,0,0,0,0,0
India,kRhythm,0,6,IIT Guwahati,14,1107.142857142857,1350.0,1100,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,1,3,4,0,1,7,1,2,1,0,0,0,5,0,3,5,5,1,0,0,0,0,0,0,0,0,0
India,prajwlr,0,7,IIT Guwahati,37,1113.5135135135135,1442.857142857143,1100,1,0,0,1,0,0,1,0,0,1,2,0,4,1,0,5,11,2,0,0,20,0,2,0,0,0,4,5,2,8,12,14,2,0,0,1,0,0,0,0,0,0
India,akk007,0,16,IIT Guwahati,137,1024.087591240876,1444.4444444444443,1000,7,0,0,0,0,0,1,3,2,1,8,1,20,3,0,20,34,10,0,2,87,4,14,2,0,1,5,20,3,62,37,23,10,1,3,1,0,0,0,0,0,0
India,taylor15453,0,5,IIT Guwahati,7,957.1428571428571,1300.0,900,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,0,3,0,1,0,0,0,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0
India,108anup,0,5,IIT Guwahati,40,1415.0,2000.0,1400,10,0,0,2,0,1,2,2,0,2,0,0,11,0,0,0,15,0,0,2,20,0,6,1,1,0,5,7,3,4,5,8,12,4,3,1,2,1,0,0,0,0
India,ks147,0,5,IIT Guwahati,48,1089.5833333333333,1466.6666666666667,1100,2,0,0,0,0,1,0,1,0,1,0,0,11,0,0,6,16,0,0,1,29,0,11,0,0,0,3,10,4,16,13,12,5,2,0,0,0,0,0,0,0,0
India,saurabh12352,0,12,IIT Guwahati,21,1033.3333333333333,1400.0,1000,0,0,0,0,0,0,0,1,0,2,1,1,8,0,0,1,4,1,0,0,14,0,2,0,0,1,1,2,0,7,8,4,1,1,0,0,0,0,0,0,0,0
India,shivam2016,0,4,IIT Guwahati,4,900.0,1100.0,800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0
India,aakashk_iitg,0,9,IIT Guwahati,68,1002.9411764705883,1346.1538461538462,1000,1,0,0,0,0,0,0,1,1,3,0,1,16,1,0,13,25,0,0,0,45,0,6,0,0,0,10,9,5,29,24,12,1,0,2,0,0,0,0,0,0,0
India,sid_573,0,4,IIT Guwahati,33,1060.6060606060605,1333.3333333333333,1100,1,0,0,1,0,0,1,2,1,1,0,0,5,1,0,7,8,0,0,0,20,0,4,0,0,0,3,11,2,10,12,9,2,0,0,0,0,0,0,0,0,0
India,manparvesh,0,11,IIT Guwahati,92,1035.8695652173913,1411.111111111111,1000,2,0,2,0,0,0,0,1,1,0,2,0,18,1,0,17,19,1,0,0,63,0,8,2,0,0,5,13,2,37,38,9,3,2,3,0,0,0,0,0,0,0
India,slimshady17,0,11,IIT Guwahati,76,1034.2105263157894,1366.6666666666667,1000,4,0,0,2,0,0,0,3,2,2,2,1,13,1,0,10,20,1,0,3,50,0,7,4,0,0,8,13,1,32,18,23,1,1,1,0,0,0,0,0,0,0
India,ravi_sumit33,0,10,IIT Guwahati,44,1156.8181818181818,1625.0,1100,7,0,0,0,0,0,0,3,0,2,2,0,10,0,0,5,10,2,0,2,26,2,8,2,0,0,15,9,3,8,15,13,2,5,0,1,0,0,0,0,0,0
India,happy2018,0,7,BITS Pilani Goa Campus,32,1396.875,1950.0,1300,5,0,2,0,0,0,2,3,0,0,3,0,7,2,0,2,11,4,0,3,17,1,1,1,0,1,4,10,4,4,4,10,3,4,4,3,0,0,0,0,0,0
India,lohit_97,7,68,BITS Pilani Goa Campus,416,1512.2596153846155,2154.2168674698796,1500,70,5,5,21,1,7,14,33,0,12,37,9,64,11,3,29,87,31,3,43,168,27,38,20,3,8,56,90,27,45,51,65,60,78,45,39,16,14,3,0,0,0
India,mohitk15,3,38,BITS Pilani Goa Campus,330,1482.7272727272727,2030.3030303030303,1500,61,3,4,12,1,3,8,31,1,12,35,7,58,12,0,18,82,32,2,27,129,19,36,20,4,8,43,81,17,29,37,63,58,63,37,29,13,1,0,0,0,0
India,npcompete94,0,6,BITS Pilani Goa Campus,39,1387.179487179487,2028.5714285714287,1300,4,0,0,0,2,0,0,8,0,2,0,0,6,0,0,5,8,2,0,7,19,0,9,2,0,1,8,12,2,3,11,8,2,8,3,2,1,1,0,0,0,0
India,CODENT47,0,24,BITS Pilani Goa Campus,191,1340.8376963350786,1834.2105263157894,1300,20,2,1,4,1,2,3,14,1,6,11,3,40,3,0,14,40,13,0,13,89,7,22,10,0,1,21,59,8,27,29,45,36,33,13,6,1,1,0,0,0,0
India,papi_chulo,0,18,BITS Pilani Goa Campus,95,1373.6842105263158,1768.421052631579,1400,17,1,0,2,1,0,2,5,0,2,8,1,15,1,0,5,25,5,0,7,45,3,15,6,0,3,17,29,5,11,10,20,25,23,4,2,0,0,0,0,0,0
India,ps06756,0,19,BITS Pilani Goa Campus,241,1581.3278008298755,2087.5,1600,48,5,3,19,1,5,6,23,0,4,26,5,32,8,2,13,45,24,0,36,86,14,26,14,2,5,34,52,18,13,20,23,47,65,34,29,4,5,1,0,0,0
India,d_shekhar,0,14,BITS Pilani Goa Campus,77,1284.4155844155844,1760.0,1200,10,2,0,2,0,0,3,8,0,3,4,1,12,0,0,7,24,5,1,3,40,1,7,3,0,0,8,18,4,15,11,20,11,13,7,0,0,0,0,0,0,0
India,sarthakag12345,0,39,BITS Pilani Goa Campus,355,1292.6760563380283,1749.2957746478874,1300,35,2,3,12,0,1,4,22,2,16,19,5,67,4,1,28,92,14,0,24,179,8,42,16,2,5,49,80,21,54,63,92,59,61,19,6,1,0,0,0,0,0
India,goan_22,0,11,BITS Pilani Goa Campus,41,1297.560975609756,1937.5,1300,6,0,0,0,0,0,2,2,0,1,2,0,7,1,0,4,12,4,0,1,20,1,4,2,0,0,6,12,1,9,6,13,3,6,1,1,1,0,1,0,0,0
India,fitz_chivalry,0,9,BITS Pilani Goa Campus,26,1257.6923076923076,1680.0,1300,2,0,0,0,0,0,0,1,0,1,0,0,6,0,0,2,6,1,0,0,14,0,4,0,0,0,4,7,1,4,4,8,7,1,2,0,0,0,0,0,0,0
India,rushabh7,0,10,BITS Pilani Goa Campus,91,1445.0549450549452,1794.4444444444443,1500,14,1,0,2,0,0,3,8,0,2,8,0,18,1,0,7,27,6,0,8,36,1,13,5,1,1,17,31,5,7,7,14,25,28,8,2,0,0,0,0,0,0
India,krishna_k,0,10,BITS Pilani Goa Campus,391,1156.2659846547315,1562.820512820513,1100,24,2,2,8,0,2,4,17,2,11,15,3,70,5,0,37,94,14,0,14,238,3,46,15,0,3,44,77,16,102,97,97,62,23,9,0,1,0,0,0,0,0
India,electro,0,21,BITS Pilani Goa Campus,176,1148.2954545454545,1565.7142857142858,1100,17,0,1,4,0,1,2,7,2,3,6,2,29,3,0,18,38,4,0,8,113,1,21,5,0,0,14,33,4,45,51,43,18,16,3,0,0,0,0,0,0,0
India,khetarpal_dhruv,0,19,BITS Pilani Goa Campus,222,1296.3963963963963,1711.3636363636363,1300,46,0,2,3,1,1,5,34,1,3,19,4,47,4,0,14,46,24,0,13,98,15,33,14,1,3,25,54,11,35,32,57,48,39,9,0,1,1,0,0,0,0
India,frontseatastronaut,0,27,BITS Pilani Goa Campus,115,1333.9130434782608,1826.0869565217392,1400,13,0,0,1,1,0,3,9,0,10,4,1,19,3,1,6,32,4,0,9,46,4,12,6,1,0,8,33,13,23,13,20,23,25,8,0,3,0,0,0,0,0
India,regularnerd,0,2,BITS Pilani Goa Campus,25,1268.0,1640.0,1200,4,0,0,2,0,0,0,2,0,0,1,0,5,0,0,0,6,1,0,0,12,1,4,0,0,0,2,7,1,5,3,6,8,2,1,0,0,0,0,0,0,0
India,sj95.b7,0,1,BITS Pilani Goa Campus,1,1400.0,1400.0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
India,rushirj,0,9,BITS Pilani Goa Campus,51,1154.9019607843138,1770.0,1100,2,1,0,1,0,0,1,0,1,2,1,0,7,1,0,8,14,2,0,0,27,0,4,0,1,0,10,12,1,19,11,11,1,4,2,3,0,0,0,0,0,0
India,ameyanator,18,44,BITS Pilani Goa Campus,353,1170.8215297450424,1598.5714285714287,1200,21,0,0,9,0,2,0,17,1,5,17,7,61,3,0,37,81,15,0,17,210,8,49,7,0,4,39,74,15,89,82,94,52,20,13,2,1,0,0,0,0,0
India,MaC1309,0,22,BITS Pilani Goa Campus,86,1283.7209302325582,1823.5294117647059,1300,13,0,1,2,0,0,1,5,0,2,3,0,11,0,1,7,25,4,0,6,43,2,11,3,0,0,9,32,6,16,14,22,13,10,9,1,1,0,0,0,0,0
India,ravibitsgoa,0,35,BITS Pilani Goa Campus,213,1127.6995305164319,1600.0,1100,13,1,0,0,0,1,3,4,1,7,9,5,44,1,0,25,48,7,1,3,133,2,14,3,0,2,23,40,9,68,61,40,23,15,4,1,1,0,0,0,0,0
India,nikhil_125,0,1,BITS Pilani Goa Campus,15,1100.0,1300.0,1100,1,0,0,0,0,0,0,1,1,0,1,0,4,0,0,4,6,0,0,0,5,0,2,1,0,0,0,6,2,4,4,7,0,0,0,0,0,0,0,0,0,0
India,fat_boy67,0,23,BITS Pilani Goa Campus,69,1078.2608695652175,1461.5384615384614,1100,3,0,1,0,0,0,1,4,0,3,0,1,11,0,0,9,21,1,0,3,45,0,5,0,0,0,19,12,6,23,20,17,4,5,0,0,0,0,0,0,0,0
India,fre.ak,0,1,BITS Pilani Goa Campus,4,1100.0,1300.0,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
India,ricknmorty279,0,1,BITS Pilani Goa Campus,19,1247.3684210526317,1533.3333333333333,1300,3,0,0,1,0,0,1,3,1,1,1,0,5,1,0,1,5,1,0,1,9,0,3,1,0,0,5,7,1,1,4,9,4,1,0,0,0,0,0,0,0,0
India,wanderer163,4,37,BITS Pilani Goa Campus,454,1072.2466960352424,1446.6666666666667,1100,37,3,3,6,0,3,4,11,2,6,11,3,75,3,0,42,120,7,0,6,283,3,51,8,0,3,43,105,18,150,150,98,37,13,5,1,0,0,0,0,0,0
India,iCoder0020,0,11,BITS Pilani Goa Campus,29,1179.3103448275863,1460.0,1200,1,0,0,0,0,0,0,2,0,1,0,1,7,0,0,3,11,0,0,0,14,0,2,0,0,0,4,10,2,6,4,13,5,1,0,0,0,0,0,0,0,0
India,Aronzx,16,41,BITS Pilani Goa Campus,163,1192.0245398773006,1643.75,1200,16,2,1,1,0,0,0,13,1,1,13,1,26,1,0,19,38,12,0,9,95,7,21,7,0,1,16,39,3,38,35,41,25,18,6,0,0,0,0,0,0,0
India,AayushB,0,10,BITS Pilani Goa Campus,101,1280.1980198019803,1595.0,1300,13,2,0,2,1,1,2,5,1,3,3,1,19,2,0,11,20,3,0,3,55,2,16,3,0,0,17,39,4,5,18,45,21,11,1,0,0,0,0,0,0,0
India,crypto_coder,0,1,BITS Pilani Goa Campus,4,950.0,1200.0,800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
India,yash_mayya,0,4,BITS Pilani Goa Campus,82,1243.9024390243903,1650.0,1300,15,0,0,1,1,0,2,9,0,3,5,0,20,0,0,9,20,3,0,7,43,1,12,8,1,0,5,14,1,20,10,17,14,21,0,0,0,0,0,0,0,0
India,stark_360,-8,34,BITS Pilani Goa Campus,134,1083.5820895522388,1669.2307692307693,1000,6,0,6,1,0,0,0,5,1,0,5,1,18,2,0,22,32,3,0,3,79,2,10,2,0,1,7,25,3,60,33,23,5,4,3,1,3,2,0,0,0,0
India,baddie1998,0,2,BITS Pilani Goa Campus,2,950.0,1000.0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
India,keshavmittal,0,7,BITS Pilani Goa Campus,21,1257.142857142857,1675.0,1300,4,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,3,0,0,1,13,0,2,1,0,0,3,6,0,5,3,3,6,4,0,0,0,0,0,0,0,0
India,kaliyambooth,0,2,BITS Pilani Goa Campus,59,918.6440677966102,1254.5454545454545,900,0,0,0,0,0,1,0,1,0,0,1,0,7,0,0,14,10,1,0,1,41,0,8,2,0,1,6,10,0,37,15,4,2,0,1,0,0,0,0,0,0,0
India,Gopalg,0,2,BITS Pilani Goa Campus,5,900.0,1300.0,800,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0
India,chan_chan_man,0,3,BITS Pilani Goa Campus,62,1325.8064516129032,2116.6666666666665,1200,11,1,2,3,0,1,1,3,0,1,2,1,14,0,0,9,18,1,0,2,33,1,5,0,0,0,4,18,0,13,17,12,4,2,6,2,5,0,1,0,0,0
India,Fluffy_X,3,25,BITS Pilani Goa Campus,149,1369.1275167785234,1903.448275862069,1400,40,3,2,0,0,0,1,16,1,2,19,0,22,7,1,13,18,13,0,30,67,12,21,11,0,4,9,38,0,19,26,29,27,29,8,8,2,0,1,0,0,0
India,Bhishmapitamah,0,5,BITS Pilani Goa Campus,25,1284.0,1720.0,1300,3,0,0,1,0,0,2,1,0,0,1,0,2,0,0,2,9,1,0,1,8,1,3,2,0,0,2,9,2,3,6,6,5,4,1,0,0,0,0,0,0,0
India,j_sil,0,13,BITS Pilani Goa Campus,18,1055.5555555555557,1466.6666666666667,1000,3,0,0,0,0,1,0,0,0,2,2,0,6,0,0,1,3,2,0,0,9,2,1,0,0,0,1,3,0,7,6,1,4,0,0,0,0,0,0,0,0,0
India,adiah,0,4,BITS Pilani Goa Campus,5,1060.0,1200.0,1100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,3,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
India,hashtag_sagar,0,8,BITS Pilani Goa Campus,45,1002.2222222222222,1344.4444444444443,1000,4,0,0,0,0,0,1,2,0,0,0,1,7,0,0,5,20,0,0,0,26,0,4,0,0,0,4,7,1,17,12,13,2,1,0,0,0,0,0,0,0,0
India,vjsa,0,4,BITS Pilani Goa Campus,17,1088.235294117647,1466.6666666666667,1100,1,0,0,0,0,0,0,0,0,0,1,1,5,0,0,3,6,1,0,1,9,0,0,0,1,0,1,3,0,5,4,5,3,0,0,0,0,0,0,0,0,0
India,win_ay39,0,29,IIT Hyderabad,295,1835.9322033898304,2383.0508474576272,1900,100,4,10,23,1,10,13,31,2,5,46,2,50,10,4,17,55,33,4,32,91,26,23,16,2,18,50,69,11,8,7,23,33,48,49,64,31,25,5,2,0,0
India,Yash_,3,19,IIT Hyderabad,1327,1436.021100226074,1998.1132075471698,1400,183,15,42,64,5,14,30,101,2,35,85,30,246,15,8,98,353,68,5,114,597,44,147,55,5,28,175,313,109,128,219,244,222,229,152,83,32,12,5,1,0,0
India,adarshpugalia,0,10,IIT Hyderabad,177,1660.4519774011299,2102.8571428571427,1700,63,3,1,10,1,3,2,19,0,31,24,3,29,7,1,7,36,28,1,19,52,11,23,11,4,3,18,23,5,5,4,14,32,62,34,17,4,4,1,0,0,0
India,pscs27,0,27,IIT Hyderabad,272,1709.9264705882354,2292.5925925925926,1700,78,6,9,26,0,8,17,22,0,5,38,4,56,7,3,13,54,25,4,28,104,20,28,11,1,12,38,62,12,12,15,30,39,48,47,36,27,15,3,0,0,0
India,sagarkaniche,0,40,IIT Hyderabad,277,1828.8808664259927,2438.181818181818,1900,95,16,14,15,4,5,8,23,0,11,49,11,30,10,5,35,53,50,11,46,83,25,27,13,1,19,27,63,9,7,19,23,28,38,35,58,37,18,11,3,0,0
India,tapan0007,0,65,IIT Hyderabad,587,1763.884156729131,2351.2820512820513,1800,184,14,21,35,3,21,30,62,1,17,68,13,102,17,11,37,139,51,7,80,168,37,62,26,4,20,56,121,41,17,36,57,71,100,92,102,60,36,13,3,0,0
